"mongo_db.bulk_insert: doc_size=4.89MB, time_mean=0.7532862186431885",0.6473510265350342,0.6251168251037598,0.565861701965332,1.2981467247009277,0.6299548149108887
"mysql_db.select: indexed=True, db_size= 476.12MB, time_mean=0.007369875907897949",0.004185676574707031,0.017421960830688477,0.0043599605560302734,0.0036249160766601562,0.0011048316955566406,0.004701375961303711,0.031777381896972656,0.0013027191162109375,0.004024028778076172,0.0011959075927734375
"mysql_db.select: indexed=True, db_size= 476.12MB, time_mean=0.13512263298034669",0.13095378875732422,0.19849252700805664,0.11841607093811035,0.1193537712097168,0.13279008865356445,0.17742156982421875,0.11744284629821777,0.11867117881774902,0.12346196174621582,0.11422252655029297
"mongo_db.find: indexed=True, count= 651, time_mean=0.024260354042053223",0.049919843673706055,0.0191347599029541,0.019890785217285156,0.019511938095092773,0.02585434913635254,0.019849777221679688,0.018410921096801758,0.02480292320251465,0.02630472183227539,0.018923521041870117
"mongo_db.find_collections: indexed=True, count= 651, time_mean=0.04300081729888916",0.03281998634338379,0.0469205379486084,0.0612788200378418,0.022471904754638672,0.03574800491333008,0.06320905685424805,0.05970406532287598,0.04575610160827637,0.03351283073425293,0.028586864471435547
"mysql_db.select: indexed=True, db_size= 4.89MB, time_mean=0.05903935432434082",0.2205960750579834,0.06334614753723145,0.05856466293334961,0.060392141342163086,0.04565572738647461,0.0409083366394043,0.03158283233642578,0.029074907302856445,0.0198976993560791,0.02037501335144043
"mysql_db.select: indexed=True, db_size= 4.89MB, time_mean=0.002490997314453125",0.006731748580932617,0.003908395767211914,0.0018160343170166016,0.0017306804656982422,0.0016739368438720703,0.002189159393310547,0.0013148784637451172,0.002874135971069336,0.0011179447174072266,0.0015530586242675781
"mysql_db.select: indexed=True, db_size= 4.89MB, time_mean=0.006591367721557617",0.002706766128540039,0.004501819610595703,0.008488178253173828,0.014203548431396484,0.008315086364746094,0.00558161735534668,0.004487037658691406,0.004481077194213867,0.008716821670532227,0.004431724548339844
"mysql_db.select: indexed=True, db_size= 4.89MB, time_mean=0.0023082733154296876",0.0013937950134277344,0.0012919902801513672,0.0019631385803222656,0.0023653507232666016,0.0027217864990234375,0.0011138916015625,0.0018703937530517578,0.00201416015625,0.003253459930419922,0.005094766616821289
"mysql_db.select: indexed=True, db_size= 4.89MB, time_mean=0.006276226043701172",0.0036399364471435547,0.011488199234008789,0.01029205322265625,0.00561070442199707,0.008845329284667969,0.004266023635864258,0.00493311882019043,0.006403684616088867,0.004193305969238281,0.00308990478515625
"mysql_db.select: indexed=True, db_size= 4.89MB, time_mean=0.0032787322998046875",0.001958608627319336,0.0018503665924072266,0.003867626190185547,0.001798868179321289,0.008963346481323242,0.0011420249938964844,0.0016651153564453125,0.0017762184143066406,0.0017180442810058594,0.008047103881835938
"mysql_db.select_universal: indexed=True, db_size= 4.89MB, time_mean=0.004245877265930176",0.0030028820037841797,0.0033729076385498047,0.0063741207122802734,0.008373737335205078,0.00436091423034668,0.004093647003173828,0.002565622329711914,0.0036590099334716797,0.00397801399230957,0.00267791748046875
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.0019634246826171877",0.0019097328186035156,0.0019791126251220703,0.002609729766845703,0.004637241363525391,0.001068115234375,0.0015981197357177734,0.0014960765838623047,0.000988006591796875,0.001708984375,0.0016391277313232422
"mysql_db.select_universal: indexed=True, db_size= 4.89MB, time_mean=0.0047481775283813475",0.004529714584350586,0.004183769226074219,0.004325389862060547,0.004426240921020508,0.004105806350708008,0.009645938873291016,0.004580974578857422,0.004431247711181641,0.004244804382324219,0.0030078887939453125
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.002525663375854492",0.0012776851654052734,0.0018260478973388672,0.0019178390502929688,0.0014948844909667969,0.0016813278198242188,0.0019049644470214844,0.0017516613006591797,0.005707979202270508,0.004568815231323242,0.003125429153442383
"mysql_db.select_universal: indexed=True, db_size= 4.89MB, time_mean=0.00552055835723877",0.010655641555786133,0.0041997432708740234,0.004080772399902344,0.00441741943359375,0.004381418228149414,0.004225015640258789,0.010350942611694336,0.004693746566772461,0.0040340423583984375,0.004166841506958008
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.00230562686920166",0.002251863479614258,0.0014963150024414062,0.0015170574188232422,0.0015597343444824219,0.0018813610076904297,0.007868051528930664,0.0016710758209228516,0.001565694808959961,0.0014729499816894531,0.001772165298461914
"mongo_db.bulk_insert_collections: doc_size=4.89MB, time_mean=0.6482160329818726",0.6618962287902832,0.6572861671447754,0.6809837818145752,0.6267430782318115,0.666496992111206,0.6578090190887451,0.6305298805236816,0.6388211250305176,0.6581630706787109,0.603430986404419
"mongo_db.find_collections: indexed=True, count= 651, time_mean=0.03416461944580078",0.02445507049560547,0.01879739761352539,0.018261432647705078,0.036110877990722656,0.030590057373046875,0.09538745880126953,0.032189130783081055,0.04102778434753418,0.017809152603149414,0.027017831802368164
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.0023280858993530275",0.007674694061279297,0.0016717910766601562,0.001706838607788086,0.001920461654663086,0.001402139663696289,0.0019021034240722656,0.0017278194427490234,0.002213001251220703,0.001401662826538086,0.0016603469848632812
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.004564118385314941",0.015167951583862305,0.001687765121459961,0.0018267631530761719,0.0041277408599853516,0.0018541812896728516,0.005839109420776367,0.00926518440246582,0.002778291702270508,0.0018701553344726562,0.0012240409851074219
"mysql_db.bulk_insert_normalized: doc_size=4.89MB, time_mean=0.07396092414855956",0.09844613075256348,0.08093094825744629,0.057315826416015625,0.06972122192382812,0.05978679656982422,0.06790900230407715,0.07426309585571289,0.07070112228393555,0.07440376281738281,0.08613133430480957
"mysql_db.bulk_insert_normalized: doc_size=4.89MB, time_mean=0.20940279960632324",0.4091379642486572,0.2456529140472412,0.23046326637268066,0.17605900764465332,0.19153523445129395,0.19612598419189453,0.16625738143920898,0.15686488151550293,0.17014503479003906,0.15178632736206055
"mysql_db.bulk_insert_normalized: doc_size=4.89MB, time_mean=0.2713259220123291",0.23040199279785156,0.1559298038482666,0.15428900718688965,0.19977974891662598,0.7660207748413086,0.1661992073059082,0.38238096237182617,0.18664884567260742,0.3180978298187256,0.15351104736328125
"mysql_db.bulk_insert_normalized: doc_size=4.89MB, time_mean=0.19467575550079347",0.21186423301696777,0.24151015281677246,0.2036588191986084,0.14047741889953613,0.20597410202026367,0.17991399765014648,0.16369271278381348,0.2647671699523926,0.17195701599121094,0.16294193267822266
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.004911684989929199",0.007683753967285156,0.0032320022583007812,0.003280162811279297,0.004169940948486328,0.0038499832153320312,0.005970001220703125,0.01091909408569336,0.003217935562133789,0.0038170814514160156,0.0029768943786621094
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.005915069580078125",0.005045175552368164,0.009280204772949219,0.00501561164855957,0.004694700241088867,0.004374265670776367,0.003693103790283203,0.008703947067260742,0.009098291397094727,0.0030815601348876953,0.006163835525512695
"mysql_db.select_universal: indexed=True, db_size= 4.89MB, time_mean=0.005286860466003418",0.003696918487548828,0.0032341480255126953,0.0036678314208984375,0.004091978073120117,0.0041882991790771484,0.012989521026611328,0.004057168960571289,0.010843992233276367,0.0033364295959472656,0.002762317657470703
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.006026411056518554",0.008799076080322266,0.0034487247467041016,0.003840208053588867,0.010083675384521484,0.0070378780364990234,0.008998870849609375,0.002988576889038086,0.009237051010131836,0.003084897994995117,0.0027451515197753906
"mysql_db.select_universal: indexed=True, db_size= 4.89MB, time_mean=0.005266165733337403",0.0035064220428466797,0.009031057357788086,0.003370046615600586,0.009458780288696289,0.0027158260345458984,0.004384040832519531,0.009434223175048828,0.0043833255767822266,0.0030510425567626953,0.003326892852783203
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.0044393777847290036",0.006963968276977539,0.003567934036254883,0.0035429000854492188,0.0034368038177490234,0.003728151321411133,0.0037279129028320312,0.0026717185974121094,0.0049762725830078125,0.009366989135742188,0.0024111270904541016
"mysql_db.select_universal: indexed=True, db_size= 4.89MB, time_mean=0.005018973350524902",0.004893064498901367,0.0032112598419189453,0.007382869720458984,0.0043277740478515625,0.0033943653106689453,0.004986286163330078,0.004633903503417969,0.0098114013671875,0.004374504089355469,0.003174304962158203
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.005647063255310059",0.0059888362884521484,0.0043218135833740234,0.003294706344604492,0.0036687850952148438,0.004088640213012695,0.00347137451171875,0.01638317108154297,0.0038292407989501953,0.009042978286743164,0.0023810863494873047
"mongo_db.find: indexed=True, count= 651, time_mean=0.047291684150695804",0.033663272857666016,0.05168485641479492,0.03994011878967285,0.05597710609436035,0.04927778244018555,0.04195690155029297,0.04823637008666992,0.047625064849853516,0.04842853546142578,0.05612683296203613
"mongo_db.find_collections: indexed=True, count= 651, time_mean=0.03388373851776123",0.019430160522460938,0.036934852600097656,0.03151512145996094,0.05138993263244629,0.02843928337097168,0.04585838317871094,0.01937079429626465,0.03934216499328613,0.02233719825744629,0.0442194938659668
"mysql_db.select_universal: indexed=True, db_size= 4.89MB, time_mean=0.004659891128540039",0.005344390869140625,0.008635520935058594,0.0033767223358154297,0.00975489616394043,0.003733396530151367,0.0027403831481933594,0.0026390552520751953,0.0036118030548095703,0.003407001495361328,0.003355741500854492
"mysql_db.select_normalized: indexed=True, db_size= 4.89MB, time_mean=0.006174516677856445",0.00926518440246582,0.0028519630432128906,0.003885984420776367,0.0060577392578125,0.0027816295623779297,0.008180856704711914,0.011800050735473633,0.007112741470336914,0.005805015563964844,0.004004001617431641
"mongo_db.find: indexed=True, count= 43863, time_mean=0.6028344869613648",0.5882008075714111,0.6330289840698242,0.5935158729553223,0.6137964725494385,0.5888211727142334,0.662665605545044,0.5825450420379639,0.5868878364562988,0.5838541984558105,0.5950288772583008
"mongo_db.find_collections: indexed=True, count= 43863, time_mean=0.10082809925079346",0.09164118766784668,0.11588430404663086,0.10294532775878906,0.08228564262390137,0.11659049987792969,0.09448528289794922,0.10471677780151367,0.10828065872192383,0.11224126815795898,0.07921004295349121
"mysql_db.select_universal: indexed=True, db_size= 476.12MB, time_mean=0.13050718307495118",0.25794410705566406,0.10614943504333496,0.16521692276000977,0.10914278030395508,0.11143231391906738,0.11383295059204102,0.11340856552124023,0.11113500595092773,0.10771608352661133,0.10909366607666016
"mysql_db.select_normalized: indexed=True, db_size= 476.12MB, time_mean=0.06777853965759277",0.050241947174072266,0.05697011947631836,0.06833553314208984,0.05197024345397949,0.07610559463500977,0.04770803451538086,0.05420970916748047,0.09281396865844727,0.0891880989074707,0.09024214744567871
